document_title,document_url,study_cycle,study_region,study_phase,document_type,report_date,report_date_source,discovery_method,discovered_at,object_id,filename,extension,process_stage,publish_date_meta,download_eligible,local_path,download_status,source_file,zip_member,issue,pages,project_id,project_key,study_group,decision_point,capacity_mw,eris_mw,nris_mw,poi,transmission_owner,network_upgrade_cost,interconnection_facility_cost,affected_system_cost,capacity_reduction_mw,withdrawal_mentioned,restudy_flag,source_url,source_page,extraction_method,extraction_confidence,project_cost,shared_group_cost,total_group_cost,cost_allocation_known
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1244,P::J1244,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,4.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1251,P::J1251,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,4.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1253,P::J1253,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,4.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1304,P::J1304,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,4.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1305,P::J1305,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,4.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1316,P::J1316,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,4.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1345,P::J1345,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,4.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1370,P::J1370,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1374,P::J1374,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1377,P::J1377,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1410,P::J1410,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1411,P::J1411,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J1003,P::J1003,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,6.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,ATC,Unknown,System Impact Study,2022-02-14,,,,,,,,,,,,622921_GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC.zip__Final_System_Impact_Study_Report-DPP_2019_Cycle_1_Phase_2_PUBLIC.pdf.pdf,,low_extraction_confidence,,J986,P::J986,ATC,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ATC-Ph2_System_Impact_Study_Final_PUBLIC622921.zip,64.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Michigan,Unknown,System Impact Study,2022-03-03,,,,,,,,,,,,622899_GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC.zip__GI_DPP_2019_Cycle2_MI_SIS_Phase_2_Report_03022022.pdf.pdf,,low_extraction_confidence,,J1206,P::J1206,Michigan,DP1,,,,,,,,,,1.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC622899.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Michigan,Unknown,System Impact Study,2022-03-03,,,,,,,,,,,,622899_GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC.zip__GI_DPP_2019_Cycle2_MI_SIS_Phase_2_Report_03022022.pdf.pdf,,low_extraction_confidence,,J1211,P::J1211,Michigan,DP1,,,,,,,,,,1.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC622899.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Michigan,Unknown,System Impact Study,2022-03-03,,,,,,,,,,,,622899_GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC.zip__GI_DPP_2019_Cycle2_MI_SIS_Phase_2_Report_03022022.pdf.pdf,,low_extraction_confidence,,J1322,P::J1322,Michigan,DP1,,,,,,,,,,1.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC622899.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Michigan,Unknown,System Impact Study,2022-03-03,,,,,,,,,,,,622899_GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC.zip__GI_DPP_2019_Cycle2_MI_SIS_Phase_2_Report_03022022.pdf.pdf,,low_extraction_confidence,,J1327,P::J1327,Michigan,DP1,,,,,,,,,,1.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC622899.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Michigan,Unknown,System Impact Study,2022-03-03,,,,,,,,,,,,622899_GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC.zip__GI_DPP_2019_Cycle2_MI_SIS_Phase_2_Report_03022022.pdf.pdf,,low_extraction_confidence,,J1370,P::J1370,Michigan,DP1,,,,,,,,,,1.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC622899.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Michigan,Unknown,System Impact Study,2022-03-03,,,,,,,,,,,,622899_GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC.zip__GI_DPP_2019_Cycle2_MI_SIS_Phase_2_Report_03022022.pdf.pdf,,low_extraction_confidence,,J1394,P::J1394,Michigan,DP1,,,,,,,,,,1.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC622899.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Michigan,Unknown,System Impact Study,2022-03-03,,,,,,,,,,,,622899_GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC.zip__GI_DPP_2019_Cycle2_MI_SIS_Phase_2_Report_03022022.pdf.pdf,,low_extraction_confidence,,J1449,P::J1449,Michigan,DP1,,,,,,,,,,1.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC622899.zip,5.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Michigan,Unknown,System Impact Study,2022-03-03,,,,,,,,,,,,622899_GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC.zip__GI_DPP_2019_Cycle2_MI_SIS_Phase_2_Report_03022022.pdf.pdf,,low_extraction_confidence,,J758,P::J758,Michigan,,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI-DPP-2019-ITC-Ph2_System_Impact_Study_Final_PUBLIC622899.zip,14.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Central,Phase2,DPP Phase 2 System Impact Study,2022-04-29,,,,,,,,,,,,623434_GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.zip__GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.pdf.pdf,,low_extraction_confidence,,J1240,P::J1240,Central,DP1,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI%20DPP%202019%20Central%20Phase%20II%20System%20Impact%20Study%20Report_Final_R03623434.zip,3.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Central,Phase2,DPP Phase 2 System Impact Study,2022-04-29,,,,,,,,,,,,623434_GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.zip__GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.pdf.pdf,,low_extraction_confidence,,J1273,P::J1273,Central,DP1,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI%20DPP%202019%20Central%20Phase%20II%20System%20Impact%20Study%20Report_Final_R03623434.zip,3.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Central,Phase2,DPP Phase 2 System Impact Study,2022-04-29,,,,,,,,,,,,623434_GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.zip__GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.pdf.pdf,,low_extraction_confidence,,J1418,P::J1418,Central,DP1,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI%20DPP%202019%20Central%20Phase%20II%20System%20Impact%20Study%20Report_Final_R03623434.zip,3.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Central,Phase2,DPP Phase 2 System Impact Study,2022-04-29,,,,,,,,,,,,623434_GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.zip__GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.pdf.pdf,,low_extraction_confidence,,J1420,P::J1420,Central,DP1,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI%20DPP%202019%20Central%20Phase%20II%20System%20Impact%20Study%20Report_Final_R03623434.zip,3.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Central,Phase2,DPP Phase 2 System Impact Study,2022-04-29,,,,,,,,,,,,623434_GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.zip__GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.pdf.pdf,,low_extraction_confidence,,J1412,P::J1412,Central,DP1,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI%20DPP%202019%20Central%20Phase%20II%20System%20Impact%20Study%20Report_Final_R03623434.zip,3.0,pdfplumber,0.5,,,,0.0
,,2019 Cycle 1,Central,Phase2,DPP Phase 2 System Impact Study,2022-04-29,,,,,,,,,,,,623434_GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.zip__GI_DPP_2019_Central_Phase_II_System_Impact_Study_Report_Final_R03.pdf.pdf,,low_extraction_confidence,,J1288,P::J1288,Central,DP1,,,,,,,,,,0.0,0.0,https://cdn.misoenergy.org/GI%20DPP%202019%20Central%20Phase%20II%20System%20Impact%20Study%20Report_Final_R03623434.zip,3.0,pdfplumber,0.5,,,,0.0
