project_key,outcome_type,outcome_date,outcome_date_precision,last_known_active_date,first_known_withdrawn_date,outcome_source,outcome_confidence
P::J3997,withdrawn,2026-01-05,day,,2025-12-31,Berkeley,high
P::J3998,withdrawn,2025-11-14,day,,2025-12-31,Berkeley,high
P::J3999,operational,2030-01-02,day,2026-03-01,,MISO,high
P::J4000,operational,2030-01-28,day,2026-03-01,,MISO,high
P::J4001,operational,2030-01-31,day,2026-03-01,,MISO,high
P::J4002,operational,2030-09-30,day,2026-03-01,,MISO,high
P::J4003,operational,2030-09-30,day,2026-03-01,,MISO,high
P::J4004,withdrawn,2026-01-07,day,,2025-12-31,Berkeley,high
P::J4005,operational,2028-02-29,day,2026-03-01,,MISO,high
P::J4006,operational,2030-09-02,day,2026-03-01,,MISO,high
P::J4007,operational,2027-11-01,day,2026-03-01,,MISO,high
P::J4008,withdrawn,2026-01-05,day,,2025-12-31,Berkeley,high
P::J4009,operational,2030-08-30,day,2026-03-01,,MISO,high
P::J4010,operational,2027-09-30,day,2026-03-01,,MISO,high
P::J4011,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4012,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4014,operational,2030-05-01,day,2026-03-01,,MISO,high
P::J4015,withdrawn,2026-01-02,day,,2025-12-31,Berkeley,high
P::J4016,operational,2029-12-30,day,2026-03-01,,MISO,high
P::J4017,operational,2030-05-01,day,2026-03-01,,MISO,high
P::J4018,operational,2029-06-01,day,2026-03-01,,MISO,high
P::J4019,operational,2030-07-01,day,2026-03-01,,MISO,high
P::J4020,withdrawn,2025-09-11,day,,2025-12-31,Berkeley,high
P::J4021,operational,2028-12-31,day,2026-03-01,,MISO,high
P::J4022,withdrawn,2026-01-05,day,,2025-12-31,Berkeley,high
P::J4023,withdrawn,2026-04-14,day,2025-12-31,2026-03-01,MISO,high
P::J4024,operational,2030-09-30,day,2026-03-01,,MISO,high
P::J4025,operational,2030-09-30,day,2026-03-01,,MISO,high
P::J4026,operational,2029-01-01,day,2026-03-01,,MISO,high
P::J4027,withdrawn,2026-01-07,day,,2025-12-31,Berkeley,high
P::J4028,operational,2027-05-01,day,2026-03-01,,MISO,high
P::J4029,operational,2025-08-31,day,2026-03-01,,MISO,high
P::J4030,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4031,operational,2030-01-31,day,2026-03-01,,MISO,high
P::J4032,withdrawn,2025-12-26,day,,2025-12-31,Berkeley,high
P::J4033,withdrawn,2025-12-22,day,,2025-12-31,Berkeley,high
P::J4034,operational,2030-06-01,day,2026-03-01,,MISO,high
P::J4035,withdrawn,2026-01-05,day,,2025-12-31,Berkeley,high
P::J4036,withdrawn,2025-12-31,day,,2025-12-31,Berkeley,high
P::J4037,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4038,operational,2030-01-01,day,2026-03-01,,MISO,high
P::J4039,withdrawn,2026-07-22,day,2025-12-31,2026-03-01,MISO,high
P::J4040,operational,2029-10-01,day,2026-03-01,,MISO,high
P::J4041,operational,2030-11-01,day,2025-12-31,,MISO,high
P::J4043,operational,2028-04-01,day,2026-03-01,,MISO,high
P::J4044,operational,2028-04-01,day,2026-03-01,,MISO,high
P::J4046,withdrawn,2026-04-16,day,2025-12-31,2026-03-01,MISO,high
P::J4047,operational,2028-04-01,day,2026-03-01,,MISO,high
P::J4048,operational,2028-04-01,day,2026-03-01,,MISO,high
P::J4049,withdrawn,2026-04-17,day,2025-12-31,2026-03-01,MISO,high
P::J4050,operational,2030-06-01,day,2025-12-31,,MISO,high
P::J4051,operational,2030-06-01,day,2025-12-31,,MISO,high
P::J4052,withdrawn,2026-04-17,day,2025-12-31,2026-03-01,MISO,high
P::J4053,operational,2028-06-01,day,2026-03-01,,MISO,high
P::J4054,operational,2030-10-30,day,2026-03-01,,MISO,high
P::J4055,operational,2027-09-01,day,2026-03-01,,MISO,high
P::J4056,operational,2030-08-01,day,2026-03-01,,MISO,high
P::J4057,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4058,operational,2028-06-01,day,2026-03-01,,MISO,high
P::J4059,operational,2030-12-01,day,2026-03-01,,MISO,high
P::J4060,withdrawn,2026-01-02,day,,2025-12-31,Berkeley,high
P::J4061,operational,2028-11-01,day,2026-03-01,,MISO,high
P::J4063,operational,2030-08-01,day,2026-03-01,,MISO,high
P::J4064,withdrawn,2025-12-22,day,,2025-12-31,Berkeley,high
P::J4065,operational,2030-06-28,day,2026-03-01,,MISO,high
P::J4066,withdrawn,2026-02-19,day,2025-12-31,2026-03-01,MISO,high
P::J4067,withdrawn,2026-01-02,day,,2025-12-31,Berkeley,high
P::J4068,operational,2030-08-01,day,2026-03-01,,MISO,high
P::J4069,operational,2030-01-31,day,2026-03-01,,MISO,high
P::J4070,operational,2030-06-28,day,2026-03-01,,MISO,high
P::J4071,withdrawn,2026-01-20,day,2025-12-31,2026-03-01,MISO,high
P::J4072,operational,2030-09-30,day,2026-03-01,,MISO,high
P::J4073,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4074,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4075,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4076,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4077,operational,2030-06-28,day,2026-03-01,,MISO,high
P::J4078,operational,2030-06-28,day,2026-03-01,,MISO,high
P::J4079,operational,2030-06-30,day,2026-03-01,,MISO,high
P::J4080,withdrawn,2026-05-19,day,2025-12-31,2026-03-01,MISO,high
P::J4081,operational,2031-06-28,day,2026-03-01,,MISO,high
P::J4082,operational,2030-06-30,day,2026-03-01,,MISO,high
P::J4083,operational,2030-06-30,day,2026-03-01,,MISO,high
P::J4085,operational,2027-10-15,day,2026-03-01,,MISO,high
P::J4086,operational,2029-06-01,day,2026-03-01,,MISO,high
P::J4087,withdrawn,2026-06-11,day,2025-12-31,2026-03-01,MISO,high
P::J4088,operational,2028-03-01,day,2026-03-01,,MISO,high
P::J4089,withdrawn,2026-06-11,day,2025-12-31,2026-03-01,MISO,high
P::J4090,withdrawn,2026-03-17,day,2025-12-31,2026-03-01,MISO,high
P::J4091,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4092,operational,2030-01-01,day,2026-03-01,,MISO,high
P::J4093,operational,2030-06-30,day,2026-03-01,,MISO,high
P::J4094,operational,2030-06-30,day,2026-03-01,,MISO,high
P::J4095,operational,2030-06-30,day,2026-03-01,,MISO,high
P::J4096,operational,2030-01-30,day,2026-03-01,,MISO,high
P::J4097,operational,2030-01-01,day,2026-03-01,,MISO,high
P::J4098,operational,2030-06-30,day,2026-03-01,,MISO,high
P::J4099,operational,2031-06-30,day,2026-03-01,,MISO,high
P::J4100,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4101,operational,2028-03-31,day,2026-03-01,,MISO,high
P::J4102,operational,2029-08-31,day,2026-03-01,,MISO,high
P::J4103,operational,2029-06-30,day,2025-12-31,,MISO,high
P::J4104,withdrawn,2025-12-19,day,,2025-12-31,Berkeley,high
P::J4105,withdrawn,2026-04-16,day,2025-12-31,2026-03-01,MISO,high
P::J4106,withdrawn,2026-04-16,day,2025-12-31,2026-03-01,MISO,high
P::J4107,withdrawn,2025-12-26,day,,2025-12-31,Berkeley,high
P::J4108,withdrawn,2025-12-26,day,,2025-12-31,Berkeley,high
P::J4109,withdrawn,2025-12-19,day,,2025-12-31,Berkeley,high
P::J4110,operational,2030-06-30,day,2026-03-01,,MISO,high
P::J4111,withdrawn,2025-12-19,day,,2025-12-31,Berkeley,high
P::J4112,withdrawn,2026-08-25,day,2025-12-31,2026-03-01,MISO,high
P::J4113,operational,2028-06-30,day,2026-03-01,,MISO,high
P::J4114,operational,2030-07-31,day,2026-03-01,,MISO,high
P::J4115,operational,2028-06-30,day,2026-03-01,,MISO,high
P::J4116,operational,2030-12-31,day,2026-03-01,,MISO,high
P::J4117,operational,2030-09-01,day,2026-03-01,,MISO,high
P::J4118,operational,2030-09-30,day,2026-03-01,,MISO,high
P::J4119,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4120,operational,2030-10-30,day,2026-03-01,,MISO,high
P::J4121,withdrawn,2026-04-17,day,2025-12-31,2026-03-01,MISO,high
P::J4122,operational,2030-08-15,day,2026-03-01,,MISO,high
P::J4123,operational,2030-08-15,day,2026-03-01,,MISO,high
P::J4124,operational,2029-06-01,day,2026-03-01,,MISO,high
P::J4125,operational,2030-10-30,day,2026-03-01,,MISO,high
P::J4126,operational,2030-10-30,day,2026-03-01,,MISO,high
P::J4127,operational,2029-01-19,day,2026-03-01,,MISO,high
P::J4128,operational,2030-02-28,day,2026-03-01,,MISO,high
P::J4129,operational,2029-04-12,day,2026-03-01,,MISO,high
P::J4130,operational,2030-12-01,day,2026-03-01,,MISO,high
P::J4131,operational,2030-06-01,day,2026-03-01,,MISO,high
P::J4132,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4133,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4134,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4135,withdrawn,2025-12-26,day,,2025-12-31,Berkeley,high
P::J4136,withdrawn,2025-12-23,day,,2025-12-31,Berkeley,high
P::J4137,operational,2030-08-30,day,2026-03-01,,MISO,high
P::J4138,operational,2030-01-02,day,2026-03-01,,MISO,high
P::J4139,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4140,withdrawn,2026-04-16,day,2025-12-31,2026-03-01,MISO,high
P::J4141,withdrawn,2025-12-19,day,,2025-12-31,Berkeley,high
P::J4142,withdrawn,2026-03-11,day,2025-12-31,2026-03-01,MISO,high
P::J4143,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4144,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4145,operational,2028-06-30,day,2026-03-01,,MISO,high
P::J4147,operational,2030-01-31,day,2026-03-01,,MISO,high
P::J4148,operational,2030-01-31,day,2026-03-01,,MISO,high
P::J4149,withdrawn,2025-12-24,day,,2025-12-31,Berkeley,high
P::J4150,operational,2027-09-01,day,2026-03-01,,MISO,high
P::J4151,operational,2030-05-01,day,2026-03-01,,MISO,high
P::J4152,operational,2030-09-30,day,2026-03-01,,MISO,high
P::J4153,operational,2031-06-28,day,2026-03-01,,MISO,high
P::J4154,operational,2028-08-01,day,2026-03-01,,MISO,high
P::J4155,operational,2029-09-03,day,2026-03-01,,MISO,high
P::J4156,withdrawn,2026-01-05,day,,2025-12-31,Berkeley,high
P::J4157,operational,2030-09-02,day,2026-03-01,,MISO,high
P::J4158,operational,2030-01-01,day,2026-03-01,,MISO,high
P::J4159,operational,2028-06-30,day,2026-03-01,,MISO,high
P::J4160,operational,2026-05-31,day,2026-03-01,,MISO,high
P::J4161,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4162,withdrawn,2026-01-05,day,,2025-12-31,Berkeley,high
P::J4164,operational,2030-05-01,day,2026-03-01,,MISO,high
P::J4165,operational,2030-05-01,day,2026-03-01,,MISO,high
P::J4166,withdrawn,2026-01-05,day,,2025-12-31,Berkeley,high
P::J4167,operational,2030-10-31,day,2026-03-01,,MISO,high
P::J4168,operational,2028-04-03,day,2026-03-01,,MISO,high
P::J4169,operational,2025-09-15,day,2026-03-01,,MISO,high
P::J4170,operational,2029-08-31,day,2026-03-01,,MISO,high
P::J4171,withdrawn,2026-01-05,day,,2025-12-31,Berkeley,high
P::J4172,operational,2028-12-31,day,2026-03-01,,MISO,high
P::J4173,operational,2028-12-31,day,2026-03-01,,MISO,high
P::J4174,operational,2030-06-30,day,2026-03-01,,MISO,high
P::J4176,withdrawn,2026-01-02,day,,2025-12-31,Berkeley,high
P::J418,withdrawn,2019-01-07,day,,2020-12-31,Berkeley,high
P::J4183,operational,2027-04-28,day,2026-03-01,,MISO,high
P::J4188,operational,2029-09-06,day,2026-03-01,,MISO,high
P::J4189,withdrawn,2026-04-16,day,2025-12-31,2026-03-01,MISO,high
P::J4190,withdrawn,2026-04-14,day,2025-12-31,2026-03-01,MISO,high
P::J4191,operational,2030-01-02,day,2026-03-01,,MISO,high
P::J4192,withdrawn,2026-01-05,day,,2025-12-31,Berkeley,high
P::J4193,operational,2030-12-31,day,2026-03-01,,MISO,high
P::J4194,withdrawn,2026-06-11,day,2026-03-01,,MISO,high
P::J4195,operational,2030-04-02,day,2025-12-31,,MISO,high
P::J4196,withdrawn,2026-04-15,day,2025-12-31,2026-03-01,MISO,high
P::J4197,withdrawn,2026-01-07,day,,2025-12-31,Berkeley,high
P::J4198,operational,2030-01-01,day,2026-03-01,,MISO,high
P::J4199,operational,2029-06-30,day,2026-03-01,,MISO,high
P::J4200,withdrawn,2026-04-14,day,2025-12-31,2026-03-01,MISO,high
P::J4201,withdrawn,2026-04-16,day,2025-12-31,2026-03-01,MISO,high
P::J4203,operational,2028-11-01,day,2026-03-01,,MISO,high
P::J4204,operational,2031-06-01,day,2026-03-01,,MISO,high
P::J441,withdrawn,2019-08-09,day,,2020-12-31,Berkeley,high
P::J444,withdrawn,2018-04-12,day,,2020-12-31,Berkeley,high
P::J446,withdrawn,2023-02-21,day,2022-12-31,2023-12-31,Berkeley,high
P::J447,withdrawn,2019-10-24,day,,2020-12-31,Berkeley,high
P::J458,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J467,withdrawn,2019-01-08,day,,2020-12-31,Berkeley,high
P::J478,withdrawn,2019-04-17,day,,2020-12-31,Berkeley,high
P::J502,withdrawn,2019-01-07,day,,2020-12-31,Berkeley,high
P::J508,withdrawn,2017-07-17,day,,2020-12-31,Berkeley,high
P::J522,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J544,operational,2018-09-01,day,2024-12-31,,MISO,high
P::J545,operational,2022-12-15,day,,,MISO,high
P::J556,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J570,withdrawn,2019-08-05,day,,2020-12-31,Berkeley,high
P::J579,withdrawn,2019-01-09,day,,2020-12-31,Berkeley,high
P::J580,withdrawn,2021-01-29,day,2020-12-31,2021-12-31,Berkeley,high
P::J584,withdrawn,2020-09-29,day,,2020-12-31,Berkeley,high
P::J625,withdrawn,2019-02-04,day,,2020-12-31,Berkeley,high
P::J628,withdrawn,2021-11-09,day,2020-12-31,2021-12-31,Berkeley,high
P::J632,withdrawn,2019-01-09,day,,2020-12-31,Berkeley,high
P::J635,withdrawn,2017-06-15,day,,2020-12-31,Berkeley,high
P::J636,withdrawn,2017-06-20,day,,2020-12-31,Berkeley,high
P::J639,withdrawn,2022-10-31,day,2021-12-31,2022-12-31,Berkeley,high
P::J640,withdrawn,2019-01-07,day,,2020-12-31,Berkeley,high
P::J646,operational,2010-07-01,day,2025-12-31,,MISO,high
P::J647,withdrawn,2018-09-06,day,,2020-12-31,Berkeley,high
P::J657,withdrawn,2018-04-10,day,,2020-12-31,Berkeley,high
P::J658,withdrawn,2017-06-21,day,,2020-12-31,Berkeley,high
P::J659,withdrawn,2019-01-07,day,,2020-12-31,Berkeley,high
P::J662,withdrawn,2019-01-03,day,,2020-12-31,Berkeley,high
P::J663,operational,2022-05-01,day,2023-12-31,,MISO,high
P::J679,operational,2021-04-15,day,2022-12-31,,MISO,high
P::J680,operational,2024-07-09,day,2025-12-31,,MISO,high
P::J683,operational,2020-01-31,day,,,MISO,high
P::J687,withdrawn,2017-02-17,day,,2020-12-31,Berkeley,high
P::J697,operational,2022-10-15,day,2023-12-31,,MISO,high
P::J698,withdrawn,2019-01-07,day,,2020-12-31,Berkeley,high
P::J701,operational,2018-10-01,day,,,MISO,high
P::J703,operational,2018-12-01,day,,,MISO,high
P::J704,operational,2018-12-01,day,,,MISO,high
P::J705,withdrawn,2021-01-29,day,2020-12-31,2021-12-31,Berkeley,high
P::J706,withdrawn,2021-01-29,day,2020-12-31,2021-12-31,Berkeley,high
P::J707,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J708,withdrawn,2019-05-02,day,,2020-12-31,Berkeley,high
P::J709,withdrawn,2019-01-11,day,,2020-12-31,Berkeley,high
P::J710,withdrawn,2018-01-24,day,,2020-12-31,Berkeley,high
P::J711,withdrawn,2018-12-10,day,,2020-12-31,Berkeley,high
P::J712,withdrawn,2018-04-10,day,,2020-12-31,Berkeley,high
P::J713,withdrawn,2021-01-29,day,2020-12-31,2021-12-31,Berkeley,high
P::J714,withdrawn,2019-04-17,day,,2020-12-31,Berkeley,high
P::J715,operational,2021-05-01,day,,,MISO,high
P::J717,operational,2020-06-30,day,,,MISO,high
P::J718,operational,2024-12-13,day,2025-12-31,,MISO,high
P::J720,withdrawn,2021-01-29,day,2020-12-31,2021-12-31,Berkeley,high
P::J721,withdrawn,2019-08-09,day,,2020-12-31,Berkeley,high
P::J722,withdrawn,2026-08-28,day,2025-12-31,2026-03-01,MISO,high
P::J725,withdrawn,2019-02-15,day,,2020-12-31,Berkeley,high
P::J726,withdrawn,2018-11-19,day,,2020-12-31,Berkeley,high
P::J728,operational,2020-06-30,day,,,MISO,high
P::J731,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J732,operational,2021-06-08,day,2025-12-31,,MISO,high
P::J733,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J734,operational,2017-09-01,day,,,MISO,high
P::J739,withdrawn,2019-08-09,day,,2020-12-31,Berkeley,high
P::J740,withdrawn,2020-08-10,day,,2020-12-31,Berkeley,high
P::J741,withdrawn,2019-08-09,day,,2020-12-31,Berkeley,high
P::J743,withdrawn,2019-10-24,day,,2020-12-31,Berkeley,high
P::J745,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J746,withdrawn,2019-08-09,day,,2020-12-31,Berkeley,high
P::J747,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J748,operational,2021-10-01,day,2021-12-31,,MISO,high
P::J749,withdrawn,2018-05-01,day,,2020-12-31,Berkeley,high
P::J750,withdrawn,2025-07-07,day,2025-12-31,2026-03-01,MISO,high
P::J752,operational,2019-10-04,day,,,MISO,high
P::J753,withdrawn,2025-10-31,day,2024-12-31,2025-12-31,Berkeley,high
P::J754,withdrawn,2020-09-30,day,,2020-12-31,Berkeley,high
P::J756,operational,2020-04-23,day,,,MISO,high
P::J757,operational,2021-10-31,day,,,MISO,high
P::J758,operational,2022-04-08,day,2021-12-31,,MISO,high
P::J759,operational,2020-07-02,day,,,MISO,high
P::J760,operational,2019-04-15,day,,,MISO,high
P::J761,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J762,operational,2021-04-01,day,2025-12-31,,MISO,high
P::J766,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J767,withdrawn,2019-08-09,day,,2020-12-31,Berkeley,high
P::J768,withdrawn,2019-08-09,day,,2020-12-31,Berkeley,high
P::J769,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J770,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J771,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J776,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J777,withdrawn,2019-08-09,day,,2020-12-31,Berkeley,high
P::J779,withdrawn,2019-08-09,day,,2020-12-31,Berkeley,high
P::J780,withdrawn,2019-04-09,day,,2020-12-31,Berkeley,high
P::J782,withdrawn,2018-05-31,day,,2020-12-31,Berkeley,high
P::J783,operational,2021-04-01,day,2025-12-31,,MISO,high
P::J785,withdrawn,2021-01-29,day,2020-12-31,2021-12-31,Berkeley,high
P::J793,operational,2021-05-14,day,2021-12-31,,MISO,high
P::J794,operational,2018-10-26,day,,,MISO,high
P::J795,withdrawn,2019-01-08,day,,2020-12-31,Berkeley,high
P::J796,operational,2020-11-20,day,2021-12-31,,MISO,high
P::J797,withdrawn,2018-05-30,day,,2020-12-31,Berkeley,high
P::J798,withdrawn,2019-01-08,day,,2020-12-31,Berkeley,high
P::J799,operational,2019-09-01,day,2025-12-31,,MISO,high
P::J800,operational,2024-12-19,day,2025-12-31,,MISO,high
P::J801,withdrawn,2024-07-22,day,2023-12-31,2024-12-31,Berkeley,high
P::J802,withdrawn,2018-05-22,day,,2020-12-31,Berkeley,high
P::J803,withdrawn,2023-04-25,day,2022-12-31,2023-12-31,Berkeley,high
P::J804,withdrawn,2018-04-16,day,,2020-12-31,Berkeley,high
P::J805,operational,2019-09-01,day,2025-12-31,,MISO,high
P::J806,operational,2021-06-01,day,2023-12-31,,MISO,high
P::J807,withdrawn,2020-05-26,day,,2020-12-31,Berkeley,high
P::J808,operational,2020-07-01,day,,,MISO,high
P::J809,withdrawn,2019-01-09,day,,2020-12-31,Berkeley,high
P::J810,withdrawn,2018-08-31,day,,2020-12-31,Berkeley,high
P::J811,operational,2021-05-28,day,,,MISO,high
P::J812,withdrawn,2017-10-26,day,,2020-12-31,Berkeley,high
P::J813,operational,2024-11-21,day,2025-12-31,,MISO,high
P::J814,withdrawn,2019-02-04,day,,2020-12-31,Berkeley,high
P::J815,withdrawn,2026-03-02,day,2025-12-31,2026-03-01,MISO,high
P::J816,withdrawn,2021-01-29,day,2020-12-31,2021-12-31,Berkeley,high
P::J817,operational,2021-10-29,day,2023-12-31,,MISO,high
P::J818,operational,2019-09-01,day,2025-12-31,,MISO,high
P::J819,withdrawn,2020-05-26,day,,2020-12-31,Berkeley,high
P::J820,withdrawn,2017-08-03,day,,2020-12-31,Berkeley,high
P::J821,withdrawn,2020-05-26,day,,2020-12-31,Berkeley,high
P::J822,withdrawn,2019-01-08,day,,2020-12-31,Berkeley,high
P::J823,withdrawn,2019-02-06,day,,2020-12-31,Berkeley,high
P::J824,withdrawn,2019-04-17,day,,2020-12-31,Berkeley,high
P::J825,withdrawn,2019-01-08,day,,2020-12-31,Berkeley,high
P::J826,operational,2021-05-28,day,2022-12-31,,MISO,high
P::J827,withdrawn,2019-01-08,day,,2020-12-31,Berkeley,high
P::J828,withdrawn,2018-02-07,day,,2020-12-31,Berkeley,high
P::J829,operational,2020-09-30,day,2025-12-31,,MISO,high
P::J830,operational,2021-11-15,day,2023-12-31,,MISO,high
P::J831,operational,2019-10-28,day,,,MISO,high
P::J832,withdrawn,2021-06-02,day,,2021-12-31,Berkeley,high
P::J833,withdrawn,2021-10-22,day,,2021-12-31,Berkeley,high
P::J834,operational,2021-11-15,day,2023-12-31,,MISO,high
P::J835,withdrawn,2019-04-17,day,,2020-12-31,Berkeley,high
P::J836,operational,2022-09-30,day,2021-12-31,,MISO,high
P::J837,operational,2021-08-15,day,,,MISO,high
P::J838,operational,2021-08-15,day,,,MISO,high
P::J839,withdrawn,2020-05-27,day,,2020-12-31,Berkeley,high
P::J840,withdrawn,2021-01-29,day,2020-12-31,2021-12-31,Berkeley,high
P::J841,withdrawn,2020-01-24,day,,2020-12-31,Berkeley,high
P::J842,withdrawn,2020-02-10,day,,2020-12-31,Berkeley,high
P::J843,withdrawn,2020-02-10,day,,2020-12-31,Berkeley,high
P::J844,operational,2020-09-01,day,2025-12-31,,MISO,high
P::J845,operational,2021-06-01,day,2021-12-31,,MISO,high
P::J846,withdrawn,2019-01-09,day,,2020-12-31,Berkeley,high
P::J847,operational,2023-06-24,day,2025-12-31,,MISO,high
P::J848,withdrawn,2026-01-20,day,2025-12-31,2026-03-01,MISO,high
P::J849,withdrawn,2022-04-19,day,2021-12-31,2022-12-31,Berkeley,high
P::J850,operational,2022-09-24,day,2024-12-31,,MISO,high
P::J851,withdrawn,2019-01-08,day,,2020-12-31,Berkeley,high
P::J852,withdrawn,2019-01-07,day,,2020-12-31,Berkeley,high
P::J853,operational,2021-05-28,day,2022-12-31,,MISO,high
P::J854,withdrawn,2017-08-08,day,,2020-12-31,Berkeley,high
P::J855,operational,2023-04-04,day,2025-12-31,,MISO,high
P::J856,withdrawn,2023-03-07,day,2022-12-31,2023-12-31,Berkeley,high
P::J857,operational,2019-09-01,day,2025-12-31,,MISO,high
P::J858,withdrawn,2017-09-01,day,,2020-12-31,Berkeley,high
P::J859,operational,2019-09-01,day,2025-12-31,,MISO,high
P::J860,withdrawn,2019-01-07,day,,2020-12-31,Berkeley,high
P::J861,withdrawn,2018-05-22,day,,2020-12-31,Berkeley,high
P::J862,withdrawn,2019-03-25,day,,2020-12-31,Berkeley,high
P::J863,withdrawn,2018-12-18,day,,2020-12-31,Berkeley,high
P::J864,operational,2022-09-01,day,2021-12-31,,MISO,high
P::J865,withdrawn,2019-01-09,day,,2020-12-31,Berkeley,high
P::J866,operational,2024-04-19,day,2025-12-31,,MISO,high
P::J867,withdrawn,2019-01-07,day,,2020-12-31,Berkeley,high
P::J868,completed,2020-03-05,day,2025-12-31,,MISO,medium
P::J869,withdrawn,2019-10-24,day,,2020-12-31,Berkeley,high
