project_key,study_cycle,study_group,study_phase,upgrade_cost_usd,upgrade_cost_per_mw,capacity_mw,capacity_reduction_pct,restudy_flag,report_date,effective_date,available_date,entity_key,geographic_key,source_name,source_url,retrieved_at,match_method,match_confidence
P::J1745,DPP-2020,East (ATC),GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1745,FITZGERALD 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1746,DPP-2020,East (ATC),GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1746,COLUMBIA 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1747,DPP-2020,South,GIA,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1747,J830 POI,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1748,DPP-2020,South,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1748,TWINKLETOWN 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1749,DPP-2020,South,GIA,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1749,ADDIS BIG CAJUN 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1750,DPP-2020,East (ATC),GIA,,,149.7,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1750,OTHER_,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1751,DPP-2020,East (ATC),GIA,,,150.5,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1751,SARATOGA BADGER WEST 138 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1752,DPP-2020,East (ATC),GIA,,,148.1,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1752,GOLDEN SANDS ARNOTT O 119,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1753,DPP-2020,East (ATC),GIA,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1753,COLUMBIA SOUTH FOND DU LAC 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1754,DPP-2020,West,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1754,MCHENRY ND,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1755,DPP-2020,Central,GIA,,,147.2,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1755,BUREAU COUNTY 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1756,DPP-2020,Central,GIA,,,309.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1756,GWYNNEVILLE TO SUNNYSIDE 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1757,DPP-2020,Central,GIA,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1757,KANSAS FARADAY 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1758,DPP-2020,West,GIA,,,42.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1758,PILLSBURRY SUBSTATION 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1759,DPP-2020,South,GIA,,,0.0,,,2026-03-01,2026-03-01,2026-03-01,P::J1759,FISHER TO MANSFIELD COMPRESSOR 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1760,DPP-2020,South,GIA,,,205.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1760,TIMBERLAND 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1761,DPP-2020,West,GIA,,,39.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1761,MAPLE RIVER 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1762,DPP-2020,East (ATC),GIA,,,22.5,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1762,CRYSTAL FALLS ASPEN 69KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1763,DPP-2020,West,GIA,,,33.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1763,LANGDON SUBSTATION 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1764,DPP-2020,Central,GIA,,,125.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1764,SEMINARY PERRYVILLE 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1765,DPP-2020,Central,GIA,,,93.2,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1765,TIPTON WEST SUBSTATION 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1766,DPP-2020,West,GIA,,,20.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1766,KEYSTONE XL PUMPING STATION 14 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1767,DPP-2020,West,GIA,,,37.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1767,BURT TO EMERY 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1768,DPP-2020,Central,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1768,LOST RIVER SUBSTATION 345,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1769,DPP-2020,West,GIA,,,120.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1769,BEAVER CREEK TO RICE 161KV LINE TAP SAME POI AS J898,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1770,DPP-2020,Central,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1770,HOOPSTON 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1771,DPP-2020,Central,GIA,,,197.3,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1771,CASEY SULLIVAN 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1772,DPP-2020,Central,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1772,REYNOLDS 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1773,DPP-2020,East (ATC),GIA,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1773,HILL VALLEY TO CARDINAL 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1774,DPP-2020,Central,GIA,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1774,CAYUGA 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1775,DPP-2020,East (ATC),GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1775,FOREST JUNCTION SUBSTATION 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1776,DPP-2020,West,GIA,,,34.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1776,DICKINSON COUNTY SWITCH YARD 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1777,DPP-2020,Central,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1777,ASTER 138KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1778,DPP-2020,East (ATC),GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1778,PARIS 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1779,DPP-2020,East (ATC),GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1779,ROCKDALE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1780,DPP-2020,Central,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1780,OTHER_,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1781,DPP-2020,East (ATC),GIA,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1781,HILL VALLEY 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1782,DPP-2020,Central,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1782,WABASH RIVER GEN STA TO WHITESVILLE SOUTH SUB 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1783,DPP-2020,Central,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1783,WABASH RIVER GEN STA TO WHITESVILLE SOUTH SUB 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1784,DPP-2020,Central,GIA,,,39.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1784,NEW CASTLE TO HAGERSTOWN 69KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1785,DPP-2020,Central,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1785,MAPLE 69KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1786,DPP-2020,Central,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1786,GIBSON STA MEROM HED 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1787,DPP-2020,South,GIA,,,0.0,,,2026-03-01,2026-03-01,2026-03-01,P::J1787,BEECH GROVE RAY BRASWELL 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1788,DPP-2020,South,GIA,,,120.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1788,CANELAND 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1789,DPP-2020,South,GIA,,,5.99,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1789,BRINKLEY EAST TO CLARENDON 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1790,DPP-2020,South,GIA,,,0.0,,,2026-03-01,2026-03-01,2026-03-01,P::J1790,CROSSETT MONTICELLO EAST 115KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1791,DPP-2020,South,GIA,,,0.0,,,2026-03-01,2026-03-01,2026-03-01,P::J1791,GERALD ANDRUS TINNIN ROAD 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1792,DPP-2020,East (ATC),GIA,,,22.5,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1792,NEW TAP OF THE ONTONAGAN TO ROCKLAND JCT 69KV LINE APPROX 2 2 MI NORTH OF ROCKLAND JCT,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1793,DPP-2020,East (ATC),GIA,,,75.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1793,HOLLAND 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1794,DPP-2020,South,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1794,RICHARD SCOTT 138 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1795,DPP-2020,South,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1795,BAYOU COVE TO RICHARD 138KV CIRCUIT 258,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1796,DPP-2020,South,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1796,PINE PRAIRIE TO COUGHLIN 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1797,DPP-2020,South,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1797,WATERFORD 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1798,DPP-2020,East (ITC),GIA,,,25.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1798,WATERMAN 120KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1799,DPP-2020,Central,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1799,JOPPA 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1800,DPP-2020,West,GIA,,,25.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1800,ADAMS SWITCH YARD 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1801,DPP-2020,West,GIA,,,39.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1801,STORY COUNTY SUBSTATION 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1802,DPP-2020,Central,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1802,BURR OAK 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1803,DPP-2020,East (ATC),GIA,,,1.6,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1803,WINONA ATLANTIC 69KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1804,DPP-2020,West,GIA,,,0.0,,,2026-03-01,2026-03-01,2026-03-01,P::J1804,PINE LAKE TO THREE LAKES 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1805,DPP-2020,Central,GIA,,,0.0,,,2026-03-01,2026-03-01,2026-03-01,P::J1805,MAPLE 69KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1806,DPP-2020,Central,GIA,,,30.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1806,GREENSBORO SUBSTATION 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1807,DPP-2020,Central,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1807,MOUNT TABOR 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1808,DPP-2020,West,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1808,BARRON 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1809,DPP-2020,East (ATC),GIA,,,62.5,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1809,ATLANTIC SILVER RIVER 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1810,DPP-2020,Central,GIA,,,60.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1810,REYNOLDS 345KV TO BURR OAKS 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1811,DPP-2020,South,GIA,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1811,INDEPENDENCE 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1812,DPP-2020,South,GIA,,,294.25,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1812,STOWELL 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1813,DPP-2020,South,GIA,,,1005.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1813,ENTERGY FREEPORT 230KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1814,DPP-2020,East (ATC),GIA,,,22.5,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1814,NORDIC,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1815,DPP-2020,Central,GIA,,,180.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1815,LINDEN JUNCTION CRAWFORDSVILLE 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1816,DPP-2020,South,GIA,,,135.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1816,FISHER CHERRY VALLEY 161 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1817,DPP-2020,East (ATC),GIA,,,20.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1817,ATC WINONA ATLANTIC MINW 69KV TAP J1244,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1818,DPP-2020,South,GIA,,,80.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1818,NORTHEAST MOSS 69KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1819,DPP-2020,South,GIA,,,0.0,,,2026-03-01,2026-03-01,2026-03-01,P::J1819,WEST MEMPHIS EHV KEO EHV 500 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1820,DPP-2020,South,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1820,WEST MEMPHIS EHV KEO EHV 500 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1821,DPP-2020,South,GIA,,,0.0,,,2026-03-01,2026-03-01,2026-03-01,P::J1821,WEST MEMPHIS EHV KEO EHV 500 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1822,DPP-2020,West,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1822,KILLDEER3 631199 345KV TO BLACKHAWK 636199 345KV LINE TAP,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1823,DPP-2020,East (ATC),GIA,,,62.5,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1823,PORTAGE UPPCO ATLANTIC 69KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1824,DPP-2020,East (ATC),GIA,,,73.8,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1824,ACADEMY 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1825,DPP-2020,Central,GIA,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1825,WESTPORT,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1826,DPP-2020,West,GIA,,,4.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1826,CANNON FALLS TRANSMISSION 69KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1827,DPP-2020,South,GIA,,,90.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1827,BASTROP TAP POINT,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1828,DPP-2020,Central,GIA,,,99.2,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1828,AUSTIN 1 138KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1829,DPP-2020,Central,GIA,,,180.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1829,DEI S COLUMBUS TO CLARK TWP 230KV ONE OF THE TWO 230KV CIRCUITS GOING FROM COLUMBUS TO FIVE POIN,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1830,DPP-2020,Central,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1830,KELSO JOPPA MASSAC 345KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1831,DPP-2020,Central,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1831,SHOCKEY 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1832,DPP-2020,South,GIA,,,145.09,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1832,PLAISANCE 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1833,DPP-2020,South,GIA,,,115.1,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1833,LEEVILLE 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1834,DPP-2020,South,GIA,,,126.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1834,SABINE 138 230KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1835,DPP-2020,Central,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1835,CULLEY TO GRANDVIEW 138KV LINE TAP,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1836,DPP-2020,Central,GIA,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1836,MONTGOMERY CALLAWAY 7,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1837,DPP-2020,Central,GIA,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1837,PANA ROUTE 51 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1838,DPP-2020,East (ATC),GIA,,,320.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1838,CHRISTIANA 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1839,DPP-2020,Central,GIA,,,340.3,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1839,DECATUR ADM NORTH 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1840,DPP-2020,Central,GIA,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1840,CLINTON TO GOOSE CREEK 4545 345KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1841,DPP-2020,South,GIA,,,52.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1841,FORREST CITY TO WYNNE S 161KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1842,DPP-2020,South,GIA,,,135.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1842,FORREST CITY N SS WYNNE SOUTH 161 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1843,DPP-2020,East (ATC),GIA,,,12.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1843,CHRISTIANA 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1844,DPP-2021,East (ITC),Phase 3,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1844,19CVTRY,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1845,DPP-2021,East (ITC),Phase 3,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1845,18BATTLC,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1846,DPP-2021,West,Phase 2,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1846,PANTHER,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1847,DPP-2021,West,Phase 2,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1847,MURPHY CREEK 161KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1848,DPP-2021,East (ITC),Phase 3,,,1235.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1848,COVERT,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1849,DPP-2021,South,Phase 3,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1849,CYPRESS 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1850,DPP-2021,South,Phase 3,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1850,KIRK CECELIA 138KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1851,DPP-2021,South,Phase 3,,,185.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1851,CROSSETT NORTH BEEKMAN 115 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1852,DPP-2021,West,Phase 2,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1852,BISON 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1853,DPP-2021,West,Phase 2,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1853,DENMARK NEWPORT,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1854,DPP-2021,Central,Phase 2,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1854,WABASH GREENTOWN 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1855,DPP-2021,South,Phase 3,,,500.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1855,MALLORY 161,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1856,DPP-2021,South,Phase 3,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1856,SHOFFNER NEWPORT,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1857,DPP-2021,South,Phase 3,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1857,EBONY SS 5WM LEHI W,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1858,DPP-2021,South,Phase 3,,,440.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1858,SANDY BAYOU,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1859,DPP-2021,West,Phase 2,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1859,COUNCIL BLUFFS FALLOW AVENUE 345KV LINE TAP,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1860,DPP-2021,East (ITC),Phase 3,,,60.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1860,MOROCCO TO BEECHER 138KV 8 36 MILES FROM MOROCCO,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1861,DPP-2021,Central,Phase 2,,,45.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1861,STILLWELL L N G PLANT 138 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1862,DPP-2021,East (ITC),Phase 3,,,45.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1862,BINGHAM WEST 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1863,DPP-2021,East (ITC),Phase 3,,,60.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1863,VANTYLE 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1864,DPP-2021,West,Phase 2,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1864,EMERY 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J1865,DPP-2021,West,Phase 2,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J1865,QUINN BLACKHAWK 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
