project_key,start_date,stop_date,withdrawal_event,operation_event,queue_age_months,log1p_capacity_mw,technology_primary,is_hybrid,state_code,months_until_service,service_date_passed,capacity_change_pct,service_date_shift_months,years_since_last_change,other_active_projects_same_state,other_active_mw_same_state,other_active_projects_same_poi,other_active_mw_same_poi,other_active_mw_same_technology,prior_12m_withdrawal_count,prior_12m_withdrawn_mw,years_in_queue,study_phase,service_type,capacity_mw
P::J1502,2025-12-31,2026-03-01,0,0,66.43121149897331,5.420534999272286,solar,0,WI,0.03285420944558522,0,0.0,,,116.0,26330.32,0.0,0.0,165181.85,1139,222351.24,5.535934291581109,IA Executed,NRIS,225.0
P::J1502,2026-03-01,2027-03-01,0,0,68.40246406570841,5.420534999272286,solar,0,WI,-1.9383983572895278,1,0.0,0.0,0.0,68.0,14192.460000000001,0.0,0.0,62649.18,1202,238194.56,5.700205338809035,GIA,NRIS,225.0
P::J1503,2020-12-31,2021-12-31,0,0,6.078028747433265,5.017279836814924,solar,0,MN,45.9958932238193,0,,,,49.0,7087.0,1.0,150.0,66278.8,1781,358269.28,0.5065023956194388,Not Started,,150.0
P::J1503,2021-12-31,2022-12-31,0,0,18.20123203285421,5.017279836814924,solar,0,MN,34.0041067761807,0,0.0,0.0,,68.0,8335.6,1.0,150.0,118178.8,2059,399153.61,1.516769336071184,,NRIS,150.0
P::J1503,2022-12-31,2023-12-31,0,0,30.193018480492814,5.017279836814924,solar,0,MN,22.012320328542096,0,0.0,0.0,,101.0,14773.6,2.0,600.0,227979.8,205,53410.8,2.516084873374401,,NRIS,150.0
P::J1503,2023-12-31,2024-10-31,0,1,42.28336755646817,5.017279836814924,solar,0,MN,10.020533880903491,0,0.0,0.0,,96.0,13335.6,3.0,545.0,188994.8,437,89321.64,3.5236139630390144,Facility Study,NRIS,150.0
P::J1503,2024-12-31,2025-12-31,0,0,,5.017279836814924,solar,0,MN,,0,0.0,,,151.0,24638.75,1.0,150.0,241738.03,2331,440790.32,,In Progress (unknown study),NRIS,150.0
P::J1503,2025-12-31,2026-03-01,0,0,66.29979466119096,5.017279836814924,solar,0,MN,21.97946611909651,0,0.0,,,154.0,28271.81,1.0,150.0,165256.85,1139,222351.24,5.5249828884325805,IA Pending,NRIS,150.0
P::J1503,2026-03-01,2027-03-01,0,0,68.27104722792608,5.017279836814924,solar,0,MN,20.008213552361397,0,0.0,0.0,0.0,99.0,18401.9,0.0,0.0,62649.18,1202,238194.56,5.689253935660506,GIA,NRIS,150.0
P::J1504,2020-12-31,2021-12-31,0,0,6.078028747433265,5.017279836814924,solar,0,MN,45.9958932238193,0,,,,49.0,7087.0,1.0,150.0,66278.8,1781,358269.28,0.5065023956194388,Not Started,,150.0
P::J1504,2021-12-31,2022-12-31,0,0,18.20123203285421,5.017279836814924,solar,0,MN,34.0041067761807,0,0.0,0.0,,68.0,8335.6,1.0,150.0,118178.8,2059,399153.61,1.516769336071184,,NRIS,150.0
P::J1504,2022-12-31,2023-12-31,0,0,30.193018480492814,5.017279836814924,solar,0,MN,22.012320328542096,0,0.0,0.0,,101.0,14773.6,2.0,600.0,227979.8,205,53410.8,2.516084873374401,,NRIS,150.0
P::J1504,2023-12-31,2024-10-31,0,1,42.28336755646817,5.017279836814924,solar,0,MN,10.020533880903491,0,0.0,0.0,,96.0,13335.6,3.0,545.0,188994.8,437,89321.64,3.5236139630390144,Facility Study,NRIS,150.0
P::J1504,2024-12-31,2025-12-31,0,0,,5.017279836814924,solar,0,MN,,0,0.0,,,151.0,24638.75,1.0,150.0,241738.03,2331,440790.32,,In Progress (unknown study),NRIS,150.0
P::J1504,2025-12-31,2026-03-01,0,0,66.29979466119096,5.017279836814924,solar,0,MN,21.97946611909651,0,0.0,,,154.0,28271.81,1.0,150.0,165256.85,1139,222351.24,5.5249828884325805,IA Pending,NRIS,150.0
P::J1504,2026-03-01,2027-03-01,0,0,68.27104722792608,5.017279836814924,solar,0,MN,20.008213552361397,0,0.0,0.0,0.0,99.0,18401.9,0.0,0.0,62649.18,1202,238194.56,5.689253935660506,GIA,NRIS,150.0
P::J1505,2020-12-31,2021-12-31,0,0,,3.9318256327243257,battery,0,LA,32.0,0,,,,49.0,7742.0,0.0,0.0,2536.0,1781,358269.28,,,,50.0
P::J1505,2021-12-31,2022-12-31,0,0,18.069815195071868,3.9318256327243257,battery,0,LA,20.008213552361397,0,0.0,0.0,,91.0,15078.0,1.0,100.0,9071.0,2059,399153.61,1.5058179329226558,,NRIS,50.0
P::J1505,2022-12-31,2023-12-31,0,0,24.31211498973306,3.9318256327243257,battery,0,LA,8.016427104722792,0,0.0,0.0,,205.0,37906.0,1.0,100.0,35251.0,205,53410.8,2.026009582477755,,NRIS,50.0
P::J1505,2023-12-31,2024-12-31,0,0,42.18480492813142,3.9318256327243257,battery,0,LA,-3.975359342915811,1,0.0,0.0,,206.0,34221.0,1.0,100.0,37323.0,437,89321.64,3.515400410677618,Facility Study,NRIS,50.0
P::J1505,2024-12-31,2025-12-31,0,0,,3.9318256327243257,battery,0,LA,,0,0.0,,,220.0,40487.62,1.0,100.0,62700.5,2331,440790.32,,Cluster Study,NRIS,50.0
P::J1505,2025-12-31,2026-03-01,0,0,66.20123203285421,3.9318256327243257,battery,0,LA,-27.991786447638603,1,0.0,,,131.0,35293.82,1.0,100.0,54798.0,1139,222351.24,5.516769336071184,IA Pending,NRIS,50.0
P::J1505,2026-03-01,2027-03-01,0,0,68.17248459958932,3.9318256327243257,battery,0,LA,,0,0.0,,,60.0,13319.51,0.0,0.0,44330.42,1202,238194.56,5.68104038329911,GIA,NRIS,50.0
P::J1506,2020-12-31,2021-12-31,0,0,,4.61512051684126,solar,0,LA,32.0,0,,,,49.0,7742.0,0.0,0.0,66428.8,1781,358269.28,,,,100.0
P::J1506,2021-12-31,2022-12-31,0,0,18.069815195071868,4.61512051684126,solar,0,LA,20.008213552361397,0,0.0,0.0,,91.0,15078.0,0.0,0.0,118328.8,2059,399153.61,1.5058179329226558,,NRIS,100.0
P::J1506,2022-12-31,2023-12-31,0,0,24.31211498973306,4.61512051684126,solar,0,LA,8.016427104722792,0,0.0,0.0,,205.0,37906.0,0.0,0.0,228129.8,205,53410.8,2.026009582477755,,NRIS,100.0
P::J1506,2023-12-31,2024-12-31,0,0,42.71047227926078,4.61512051684126,solar,0,LA,-3.975359342915811,1,0.0,0.0,,206.0,34221.0,0.0,0.0,189144.8,437,89321.64,3.5592060232717317,Facility Study,NRIS,100.0
P::J1506,2024-12-31,2025-12-31,0,0,,4.61512051684126,solar,0,LA,,0,0.0,,,220.0,40487.62,0.0,0.0,241888.03,2331,440790.32,,Cluster Study,NRIS,100.0
P::J1506,2025-12-31,2026-03-01,0,0,66.72689938398358,4.61512051684126,solar,0,LA,-27.991786447638603,1,0.0,,,131.0,35293.82,0.0,0.0,165406.85,1139,222351.24,5.560574948665297,IA Pending,NRIS,100.0
P::J1506,2026-03-01,2027-03-01,0,0,68.69815195071868,4.61512051684126,solar,0,LA,,0,0.0,,,60.0,13319.51,0.0,0.0,62649.18,1202,238194.56,5.724845995893224,GIA,NRIS,100.0
P::J1507,2020-12-31,2021-12-31,0,0,,3.9318256327243257,battery,0,LA,32.0,0,,,,49.0,7742.0,0.0,0.0,2536.0,1781,358269.28,,,,50.0
P::J1507,2021-12-31,2022-12-31,0,0,18.069815195071868,3.9318256327243257,battery,0,LA,20.008213552361397,0,0.0,0.0,,91.0,15078.0,0.0,0.0,9071.0,2059,399153.61,1.5058179329226558,,NRIS,50.0
P::J1507,2022-12-31,2023-12-31,0,0,24.31211498973306,3.9318256327243257,battery,0,LA,8.016427104722792,0,0.0,0.0,,205.0,37906.0,0.0,0.0,35251.0,205,53410.8,2.026009582477755,,NRIS,50.0
P::J1507,2023-12-31,2024-12-31,0,0,42.71047227926078,3.9318256327243257,battery,0,LA,-3.975359342915811,1,0.0,0.0,,206.0,34221.0,0.0,0.0,37323.0,437,89321.64,3.5592060232717317,Facility Study,NRIS,50.0
P::J1507,2024-12-31,2025-12-31,0,0,,3.9318256327243257,battery,0,LA,,0,0.0,,,220.0,40487.62,0.0,0.0,62700.5,2331,440790.32,,Cluster Study,NRIS,50.0
P::J1507,2025-12-31,2026-03-01,0,0,66.72689938398358,3.9318256327243257,battery,0,LA,-27.991786447638603,1,0.0,,,131.0,35293.82,0.0,0.0,54798.0,1139,222351.24,5.560574948665297,IA Pending,NRIS,50.0
P::J1507,2026-03-01,2027-03-01,0,0,68.69815195071868,3.9318256327243257,battery,0,LA,,0,0.0,,,60.0,13319.51,0.0,0.0,44330.42,1202,238194.56,5.724845995893224,GIA,NRIS,50.0
P::J1508,2020-12-31,2021-12-31,0,0,6.078028747433265,4.605170185988092,wind_onshore,0,WI,32.0,0,,,,60.0,8488.0,0.0,0.0,17767.6,1781,358269.28,0.5065023956194388,Not Started,,99.0
P::J1508,2021-12-31,2022-12-31,0,0,18.20123203285421,4.605170185988092,wind_onshore,0,WI,20.008213552361397,0,0.0,0.0,,105.0,15595.0,0.0,0.0,21752.6,2059,399153.61,1.516769336071184,,NRIS,99.0
P::J1508,2022-12-31,2023-09-01,0,1,23.326488706365502,4.605170185988092,wind_onshore,0,WI,8.016427104722792,0,0.0,0.0,,135.0,20588.0,0.0,0.0,32723.199999999997,205,53410.8,1.943874058863792,,NRIS,99.0
P::J1508,2023-12-31,2024-12-31,0,0,42.38193018480493,4.605170185988092,wind_onshore,0,WI,-3.975359342915811,1,0.0,0.0,,135.0,18496.0,0.0,0.0,31313.6,437,89321.64,3.5318275154004106,System Impact Study,NRIS,99.0
P::J1508,2024-12-31,2025-12-31,0,0,,4.604169685654508,wind_onshore,0,WI,,0,-0.10101010101009526,,0.0,126.0,19761.719999999998,0.0,0.0,52389.939999999995,2331,440790.32,,Cluster Study,NRIS,98.9
P::J1508,2025-12-31,2026-03-01,0,0,66.39835728952772,4.604169685654508,wind_onshore,0,WI,8.016427104722792,0,0.0,,0.999315537303217,116.0,26456.42,0.0,0.0,45463.59,1139,222351.24,5.533196440793977,IA Executed,NRIS,98.9
P::J1508,2026-03-01,2027-03-01,0,0,68.36960985626284,4.604169685654508,wind_onshore,0,WI,6.04517453798768,0,0.0,0.0,0.0,68.0,14192.460000000001,0.0,0.0,27181.11,1202,238194.56,5.6974674880219025,GIA,NRIS,98.9
P::J1509,2020-12-31,2021-12-31,0,0,0.26283367556468173,5.017279836814924,solar,1,MS,32.0,0,,,,12.0,2137.0,0.0,0.0,66278.8,1781,358269.28,0.02190280629705681,Not Started,,150.0
P::J1509,2021-12-31,2022-12-31,0,0,18.20123203285421,5.017279836814924,solar,1,MS,20.008213552361397,0,0.0,0.0,,35.0,6811.0,0.0,0.0,118178.8,2059,399153.61,1.516769336071184,,NRIS,150.0
P::J1509,2022-12-31,2023-12-31,0,0,24.31211498973306,5.017279836814924,solar,1,MS,8.016427104722792,0,0.0,0.0,,107.0,19737.0,0.0,0.0,227979.8,205,53410.8,2.026009582477755,,NRIS,150.0
P::J1509,2023-12-31,2024-01-17,1,0,42.677618069815196,4.61512051684126,solar,0,MS,-3.975359342915811,1,-33.333333333333336,0.0,0.0,101.0,17282.0,0.0,0.0,189044.8,437,89321.64,3.5564681724845997,Facility Study,NRIS,100.0
P::J1509,2024-12-31,2025-12-31,0,0,,4.61512051684126,solar,0,MS,,0,0.0,,0.0,136.0,25776.73,0.0,0.0,241888.03,2331,440790.32,,IA Executed,NRIS,100.0
P::J1509,2025-12-31,2026-03-01,0,0,66.69404517453799,4.61512051684126,solar,0,MS,4.993839835728953,0,0.0,,0.999315537303217,65.0,12833.06,0.0,0.0,165406.85,1139,222351.24,5.557837097878165,IA Executed,NRIS,100.0
P::J1509,2026-03-01,2027-03-01,0,0,68.66529774127311,4.61512051684126,solar,0,MS,3.02258726899384,0,0.0,0.0,1.163586584531143,33.0,4981.6,0.0,0.0,62649.18,1202,238194.56,5.722108145106092,GIA,NRIS,100.0
P::J1510,2020-12-31,2021-12-31,0,0,6.04517453798768,4.61512051684126,solar,0,WI,32.98562628336756,0,,,,60.0,8487.0,0.0,0.0,66328.8,1781,358269.28,0.5037645448323066,Not Started,,100.0
P::J1510,2021-12-31,2022-12-31,0,0,18.20123203285421,4.61512051684126,solar,0,WI,20.993839835728952,0,0.0,0.0,,105.0,15594.0,0.0,0.0,118228.8,2059,399153.61,1.516769336071184,,NRIS,100.0
P::J1510,2022-12-31,2023-11-17,1,0,30.193018480492814,4.61512051684126,solar,0,WI,9.00205338809035,0,0.0,0.0,,135.0,20587.0,1.0,300.0,228029.8,205,53410.8,2.516084873374401,,NRIS,100.0
P::J1510,2023-12-31,2024-12-31,0,0,42.48049281314169,4.61512051684126,solar,0,WI,-2.9897330595482545,1,0.0,0.0,,135.0,18495.0,2.0,300.0,189044.8,437,89321.64,3.540041067761807,System Impact Study,NRIS,100.0
P::J1510,2024-12-31,2025-12-31,0,0,,4.61512051684126,solar,0,WI,,0,0.0,,0.0,127.0,19860.62,2.0,300.0,241888.03,2331,440790.32,,Cluster Study,NRIS,100.0
P::J1510,2025-12-31,2026-03-01,0,0,66.49691991786447,4.61512051684126,solar,0,WI,-27.006160164271048,1,0.0,,0.999315537303217,117.0,26555.32,0.0,0.0,165406.85,1139,222351.24,5.541409993155373,IA Executed,NRIS,100.0
P::J1510,2026-03-01,2027-03-01,0,0,68.46817248459959,4.61512051684126,solar,0,WI,,0,0.0,,1.163586584531143,68.0,14192.460000000001,0.0,0.0,62649.18,1202,238194.56,5.705681040383299,GIA,NRIS,100.0
P::J1511,2021-12-31,2022-12-31,0,0,18.0041067761807,3.295836866004329,solar,0,MN,19.975359342915812,0,,,,69.0,8485.6,0.0,0.0,118328.8,2059,399153.61,1.5003422313483916,,NRIS,26.0
P::J1511,2022-12-31,2023-12-31,0,0,29.9958932238193,3.295836866004329,solar,0,MN,7.983572895277208,0,0.0,0.0,,102.0,14923.6,0.0,0.0,228129.8,205,53410.8,2.4996577686516086,,NRIS,26.0
P::J1511,2023-12-31,2024-12-31,0,0,42.38193018480493,3.295836866004329,solar,0,MN,-4.008213552361396,1,0.0,0.0,,97.0,13485.6,0.0,0.0,189144.8,437,89321.64,3.5318275154004106,Facility Study,NRIS,26.0
P::J1511,2024-12-31,2025-12-31,0,0,,3.295836866004329,solar,0,MN,,0,0.0,,,152.0,24788.75,0.0,0.0,241888.03,2331,440790.32,,In Progress (unknown study),NRIS,26.0
P::J1511,2025-12-31,2026-03-01,0,0,66.39835728952772,3.295836866004329,solar,0,MN,-28.024640657084188,1,0.0,,,155.0,28421.81,0.0,0.0,165406.85,1139,222351.24,5.533196440793977,IA Pending,NRIS,26.0
P::J1511,2026-03-01,2027-03-01,0,0,68.36960985626284,3.295836866004329,solar,0,MN,,0,0.0,,,99.0,18401.9,0.0,0.0,62649.18,1202,238194.56,5.6974674880219025,GIA,NRIS,26.0
P::J1512,2020-12-31,2021-12-08,1,0,6.012320328542095,4.605170185988092,wind_onshore,0,WI,32.0,0,,,,60.0,8488.0,0.0,0.0,17767.6,1781,358269.28,0.5010266940451745,Not Started,,99.0
P::J1512,2021-12-31,2022-12-31,0,0,18.20123203285421,4.605170185988092,wind_onshore,0,WI,20.008213552361397,0,0.0,0.0,0.0,106.0,15694.0,0.0,0.0,21851.6,2059,399153.61,1.516769336071184,,NRIS,99.0
P::J1512,2022-12-31,2023-12-31,0,0,22.60369609856263,4.605170185988092,wind_onshore,0,WI,8.016427104722792,0,0.0,0.0,0.999315537303217,136.0,20687.0,0.0,0.0,32822.2,205,53410.8,1.8836413415468858,,NRIS,99.0
P::J1512,2023-12-31,2024-12-31,0,0,42.38193018480493,4.605170185988092,wind_onshore,0,WI,-3.975359342915811,1,0.0,0.0,1.998631074606434,136.0,18595.0,0.0,0.0,31412.6,437,89321.64,3.5318275154004106,System Impact Study,NRIS,99.0
P::J1512,2024-12-31,2025-12-31,0,0,,4.604169685654508,wind_onshore,0,WI,,0,-0.10101010101009526,,0.0,127.0,19860.62,0.0,0.0,52488.84,2331,440790.32,,Cluster Study,NRIS,98.9
P::J1512,2025-12-31,2026-03-01,0,0,66.39835728952772,4.604169685654508,wind_onshore,0,WI,-27.991786447638603,1,0.0,,0.999315537303217,117.0,26555.32,0.0,0.0,45562.49,1139,222351.24,5.533196440793977,IA Executed,NRIS,98.9
P::J1512,2026-03-01,2027-03-01,0,0,68.36960985626284,4.604169685654508,wind_onshore,0,WI,,0,0.0,,1.163586584531143,68.0,14192.460000000001,0.0,0.0,27181.11,1202,238194.56,5.6974674880219025,GIA,NRIS,98.9
P::J1513,2020-12-31,2021-12-31,0,0,6.012320328542095,5.707110264748875,solar,0,WI,32.98562628336756,0,,,,60.0,8287.0,0.0,0.0,66128.8,1781,358269.28,0.5010266940451745,Not Started,,300.0
P::J1513,2021-12-31,2022-12-31,0,0,18.20123203285421,5.707110264748875,solar,0,WI,20.993839835728952,0,0.0,0.0,,105.0,15394.0,0.0,0.0,118028.8,2059,399153.61,1.516769336071184,,NRIS,300.0
P::J1513,2022-12-31,2023-10-01,0,1,11.301848049281315,5.707110264748875,solar,0,WI,9.00205338809035,0,0.0,0.0,,135.0,20387.0,0.0,0.0,227829.8,205,53410.8,0.9418206707734429,,NRIS,300.0
P::J1513,2023-12-31,2024-12-31,0,0,22.24229979466119,5.707110264748875,solar,0,WI,-2.9897330595482545,1,0.0,0.0,,135.0,18295.0,0.0,0.0,188844.8,437,89321.64,1.8535249828884326,System Impact Study,NRIS,300.0
P::J1513,2024-12-31,2025-12-31,0,0,,5.707110264748875,solar,0,WI,,0,0.0,,,126.0,19560.62,0.0,0.0,241588.03,2331,440790.32,,Cluster Study,NRIS,300.0
P::J1513,2025-12-31,2026-03-01,0,0,46.25872689938399,5.707110264748875,solar,0,WI,6.997946611909651,0,0.0,,,116.0,26255.32,0.0,0.0,165106.85,1139,222351.24,3.8548939082819986,IA Executed,NRIS,300.0
P::J1513,2026-03-01,2027-03-01,0,0,48.2299794661191,5.707110264748875,solar,0,WI,5.026694045174538,0,0.0,0.0,0.0,68.0,14192.460000000001,0.0,0.0,62649.18,1202,238194.56,4.0191649555099245,GIA,NRIS,300.0
P::J1514,2020-12-31,2021-12-31,0,0,6.012320328542095,4.61512051684126,solar,0,AR,31.967145790554415,0,,,,24.0,3192.0,0.0,0.0,66328.8,1781,358269.28,0.5010266940451745,Not Started,,100.0
P::J1514,2021-12-31,2022-12-31,0,0,18.20123203285421,4.61512051684126,solar,0,AR,19.975359342915812,0,0.0,0.0,,70.0,15251.0,0.0,0.0,118228.8,2059,399153.61,1.516769336071184,,NRIS,100.0
P::J1514,2022-12-31,2023-12-31,0,0,5.815195071868583,4.61512051684126,solar,0,AR,7.983572895277208,0,0.0,0.0,,203.0,45240.0,0.0,0.0,228029.8,205,53410.8,0.48459958932238195,,,100.0
P::J1514,2023-12-31,2024-12-13,0,1,24.739219712525667,4.61512051684126,solar,0,AR,-4.008213552361396,1,0.0,0.0,,190.0,37124.0,0.0,0.0,189044.8,437,89321.64,2.0616016427104724,Facility Study,,100.0
P::J1514,2024-12-31,2025-12-31,0,0,,4.61512051684126,solar,0,AR,,0,0.0,,,252.0,53997.1,0.0,0.0,241788.03,2331,440790.32,,Cluster Study,,100.0
P::J1514,2025-12-31,2026-03-01,0,0,48.75564681724846,4.61512051684126,solar,0,AR,-34.03696098562629,1,0.0,,,141.0,33237.98,0.0,0.0,165306.85,1139,222351.24,4.0629705681040384,Construction,NRIS,100.0
P::J1514,2026-03-01,2027-03-01,0,0,50.72689938398357,4.61512051684126,solar,0,AR,-36.0082135523614,1,0.0,0.0,0.0,75.0,18497.1,0.0,0.0,62649.18,1202,238194.56,4.227241615331964,GIA,NRIS,100.0
P::J1515,2020-12-31,2021-01-23,1,0,6.012320328542095,5.303304908059076,solar,0,MI,32.98562628336756,0,,,,84.0,11590.0,0.0,0.0,66228.8,1781,358269.28,0.5010266940451745,Not Started,,200.0
P::J1515,2021-12-31,2022-12-31,0,0,18.0041067761807,5.303304908059076,solar,0,MI,20.993839835728952,0,0.0,0.0,0.0,141.0,21526.4,0.0,0.0,118328.8,2059,399153.61,1.5003422313483916,,NRIS,200.0
P::J1515,2022-12-31,2023-12-31,0,0,29.9958932238193,5.303304908059076,solar,0,MI,9.00205338809035,0,0.0,0.0,0.999315537303217,208.0,32959.4,0.0,0.0,228129.8,205,53410.8,2.4996577686516086,,NRIS,200.0
P::J1515,2023-12-31,2024-12-31,0,0,42.38193018480493,5.303304908059076,solar,0,MI,-2.9897330595482545,1,0.0,0.0,1.998631074606434,185.0,26646.4,0.0,0.0,189144.8,437,89321.64,3.5318275154004106,System Impact Study,NRIS,200.0
P::J1515,2024-12-31,2025-12-31,0,0,,5.303304908059076,solar,0,MI,,0,0.0,,3.0006844626967832,301.0,47486.03,0.0,0.0,241888.03,2331,440790.32,,Cluster Study,NRIS,200.0
P::J1515,2025-12-31,2026-03-01,0,0,66.39835728952772,5.303304908059076,solar,0,MI,-27.006160164271048,1,0.0,,4.0,287.0,56619.33,0.0,0.0,165406.85,1139,222351.24,5.533196440793977,IA Executed,NRIS,200.0
P::J1515,2026-03-01,2027-03-01,0,0,68.36960985626284,5.303304908059076,solar,0,MI,,0,0.0,,4.164271047227926,175.0,34493.09,0.0,0.0,62649.18,1202,238194.56,5.6974674880219025,GIA,NRIS,200.0
P::J1516,2020-12-31,2021-12-31,0,0,6.012320328542095,4.61512051684126,solar,0,MI,32.98562628336756,0,,,,84.0,11690.0,0.0,0.0,66328.8,1781,358269.28,0.5010266940451745,Not Started,,100.0
P::J1516,2021-12-31,2022-12-31,0,0,18.20123203285421,4.61512051684126,solar,0,MI,20.993839835728952,0,0.0,0.0,,140.0,21426.4,0.0,0.0,118228.8,2059,399153.61,1.516769336071184,,NRIS,100.0
P::J1516,2022-12-31,2023-12-31,0,0,30.390143737166323,4.61512051684126,solar,0,MI,9.00205338809035,0,0.0,0.0,,207.0,32859.4,0.0,0.0,228029.8,205,53410.8,2.532511978097194,,NRIS,100.0
P::J1516,2023-12-31,2024-12-31,0,0,42.51334702258727,4.61512051684126,solar,0,MI,-2.9897330595482545,1,0.0,0.0,,184.0,26546.4,0.0,0.0,189044.8,437,89321.64,3.542778918548939,System Impact Study,NRIS,100.0
P::J1516,2024-12-31,2025-06-18,1,0,,4.61512051684126,solar,0,MI,,0,0.0,,,300.0,47386.03,0.0,0.0,241788.03,2331,440790.32,,Cluster Study,NRIS,100.0
P::J1516,2025-12-31,2026-03-01,0,0,66.52977412731006,4.61512051684126,solar,0,MI,6.997946611909651,0,0.0,,0.0,287.0,56619.33,0.0,0.0,165406.85,1139,222351.24,5.544147843942505,IA Executed,NRIS,100.0
P::J1516,2026-03-01,2027-03-01,0,0,68.50102669404518,4.61512051684126,solar,0,MI,5.026694045174538,0,0.0,0.0,0.16427104722792607,175.0,34493.09,0.0,0.0,62649.18,1202,238194.56,5.708418891170431,GIA,NRIS,100.0
P::J1517,2023-12-31,2024-12-31,0,0,42.41478439425051,3.713572066704308,battery,0,IN,-2.9568788501026693,1,,,,236.0,39085.0,1.0,185.0,37323.0,437,89321.64,3.5345653661875427,System Impact Study,NRIS,40.0
P::J1517,2024-12-31,2025-12-31,0,0,,3.713572066704308,battery,0,IN,,0,0.0,,,279.0,48395.4,0.0,0.0,62700.5,2331,440790.32,,Cluster Study,NRIS,40.0
P::J1517,2025-12-31,2026-03-01,0,0,66.43121149897331,3.713572066704308,battery,0,IN,-26.973305954825463,1,0.0,,,182.0,41719.0,0.0,0.0,54798.0,1139,222351.24,5.535934291581109,IA Pending,NRIS,40.0
P::J1517,2026-03-01,2027-03-01,0,0,68.40246406570841,3.713572066704308,battery,0,IN,,0,0.0,,,90.0,18691.7,0.0,0.0,44330.42,1202,238194.56,5.700205338809035,GIA,NRIS,40.0
P::J1518,2020-12-31,2021-12-31,0,0,5.979466119096509,5.420534999272286,solar,1,IN,33.14989733059548,0,,,,106.0,16422.0,0.0,0.0,66203.8,1781,358269.28,0.49828884325804246,Not Started,,225.0
P::J1518,2021-12-31,2022-12-31,0,0,18.20123203285421,5.420534999272286,solar,1,IN,21.15811088295688,0,0.0,0.0,,145.0,24823.0,0.0,0.0,118103.8,2059,399153.61,1.516769336071184,,NRIS,225.0
P::J1518,2022-12-31,2023-12-31,0,0,22.012320328542096,5.420534999272286,solar,1,IN,9.166324435318275,0,0.0,0.0,,238.0,42937.0,0.0,0.0,227904.8,205,53410.8,1.834360027378508,,NRIS,225.0
P::J1518,2023-12-31,2024-12-31,0,0,42.41478439425051,5.225746673713202,solar,0,IN,-2.8254620123203287,1,-17.77777777777778,0.0,0.0,235.0,38900.0,0.0,0.0,188959.8,437,89321.64,3.5345653661875427,System Impact Study,NRIS,185.0
P::J1518,2024-12-31,2025-06-20,0,1,,5.225746673713202,solar,0,IN,,0,0.0,,1.002053388090349,278.0,48210.4,0.0,0.0,241703.03,2331,440790.32,,Cluster Study,NRIS,185.0
P::J1518,2025-12-31,2026-03-01,0,0,16.06570841889117,5.225746673713202,solar,0,IN,9.166324435318275,0,0.0,,2.001368925393566,181.0,41534.0,0.0,0.0,165221.85,1139,222351.24,1.3388090349075976,IA Pending,NRIS,185.0
P::J1518,2026-03-01,2027-03-01,0,0,18.036960985626283,5.225746673713202,solar,0,IN,20.632443531827516,0,0.0,13.0,0.0,90.0,18691.7,0.0,0.0,62649.18,1202,238194.56,1.5030800821355237,GIA,NRIS,185.0
P::J1519,2020-12-31,2021-12-31,0,0,5.979466119096509,5.303304908059076,solar,0,MO,26.940451745379878,0,,,,23.0,4699.0,0.0,0.0,66228.8,1781,358269.28,0.49828884325804246,Not Started,,200.0
P::J1519,2021-12-31,2022-12-31,0,0,18.20123203285421,5.303304908059076,solar,0,MO,32.03285420944559,0,0.0,18.0,,40.0,7491.0,0.0,0.0,118128.8,2059,399153.61,1.516769336071184,,NRIS,200.0
P::J1519,2022-12-31,2023-12-31,0,0,21.5523613963039,5.303304908059076,solar,0,MO,20.041067761806982,0,0.0,0.0,,65.0,13357.0,0.0,0.0,227929.8,205,53410.8,1.7960301163586585,,NRIS,200.0
P::J1519,2023-12-31,2024-12-31,0,0,42.41478439425051,5.303304908059076,solar,0,MO,8.049281314168377,0,0.0,0.0,,61.0,11432.0,0.0,0.0,188944.8,437,89321.64,3.5345653661875427,Feasibility Study,NRIS,200.0
P::J1519,2024-12-31,2025-12-31,0,0,,5.303304908059076,solar,0,MO,,0,0.0,,,79.0,16365.23,0.0,0.0,241688.03,2331,440790.32,,Cluster Study,NRIS,200.0
P::J1519,2025-12-31,2026-03-01,0,0,66.43121149897331,5.303304908059076,solar,0,MO,-0.9856262833675564,1,0.0,,,52.0,14616.36,0.0,0.0,165206.85,1139,222351.24,5.535934291581109,IA Pending,NRIS,200.0
P::J1519,2026-03-01,2026-09-01,1,0,68.40246406570841,5.303304908059076,solar,0,MO,-2.9568788501026693,1,0.0,0.0,0.0,29.0,7818.43,0.0,0.0,62649.18,1202,238194.56,5.700205338809035,GIA,NRIS,200.0
P::J1520,2020-12-31,2021-12-31,0,0,5.848049281314168,4.912654885736052,solar,0,IA,45.9958932238193,0,,,,47.0,7541.4,0.0,0.0,66293.8,1781,358269.28,0.487337440109514,Not Started,,135.0
P::J1520,2021-12-31,2022-12-31,0,0,18.20123203285421,4.912654885736052,solar,0,IA,34.0041067761807,0,0.0,0.0,,63.0,9591.4,0.0,0.0,118193.8,2059,399153.61,1.516769336071184,,NRIS,135.0
P::J1520,2022-12-31,2023-12-31,0,0,30.06160164271047,4.912654885736052,solar,0,IA,22.012320328542096,0,0.0,0.0,,102.0,17377.4,1.0,400.0,227994.8,205,53410.8,2.5051334702258727,,NRIS,135.0
