project_key,berkeley_project_id,miso_project_id,match_method,match_confidence,review_status,berkeley_capacity_mw,miso_capacity_mw,capacity_difference_mw,capacity_conflict_flag
P::J2369,J2369,J2369,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2370,J2370,J2370,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2371,J2371,J2371,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J2372,J2372,J2372,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2373,J2373,J2373,exact_normalized_queue_id,1.0,accepted,40.0,40.0,0.0,False
P::J2374,J2374,J2374,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2375,J2375,J2375,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2376,J2376,J2376,exact_normalized_queue_id,1.0,accepted,60.0,60.0,0.0,False
P::J2377,J2377,J2377,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2378,J2378,J2378,exact_normalized_queue_id,1.0,accepted,152.0,152.0,0.0,False
P::J2379,J2379,J2379,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2380,J2380,J2380,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2381,J2381,J2381,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2382,J2382,J2382,exact_normalized_queue_id,0.9,accepted,115.0,115.0,0.0,False
P::J2383,J2383,J2383,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2384,J2384,J2384,exact_normalized_queue_id,1.0,accepted,125.0,125.0,0.0,False
P::J2385,J2385,J2385,exact_normalized_queue_id,1.0,accepted,179.0,179.0,0.0,False
P::J2386,J2386,J2386,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2387,J2387,J2387,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J2388,J2388,J2388,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J2389,J2389,J2389,exact_normalized_queue_id,0.9,accepted,150.0,150.0,0.0,False
P::J2390,J2390,J2390,exact_normalized_queue_id,0.9,accepted,350.0,350.0,0.0,False
P::J2391,J2391,J2391,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2392,J2392,J2392,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2393,J2393,J2393,exact_normalized_queue_id,1.0,accepted,164.0,164.0,0.0,False
P::J2394,J2394,J2394,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J2395,J2395,J2395,exact_normalized_queue_id,1.0,accepted,500.0,500.0,0.0,False
P::J2396,J2396,J2396,exact_normalized_queue_id,1.0,accepted,400.0,400.0,0.0,False
P::J2397,J2397,J2397,exact_normalized_queue_id,0.9,accepted,160.0,160.0,0.0,False
P::J2398,J2398,J2398,exact_normalized_queue_id,0.9,accepted,160.0,160.0,0.0,False
P::J2399,J2399,J2399,exact_normalized_queue_id,1.0,accepted,500.0,500.0,0.0,False
P::J2400,J2400,J2400,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J2401,J2401,J2401,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2402,J2402,J2402,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2403,J2403,J2403,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2404,J2404,J2404,exact_normalized_queue_id,1.0,accepted,38.8,38.81,-0.010000000000005116,False
P::J2405,J2405,J2405,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2406,J2406,J2406,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2407,J2407,J2407,exact_normalized_queue_id,1.0,accepted,198.0,198.0,0.0,False
P::J2408,J2408,J2408,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2409,J2409,J2409,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2410,J2410,J2410,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2411,J2411,J2411,exact_normalized_queue_id,1.0,accepted,80.0,80.0,0.0,False
P::J2412,J2412,J2412,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2413,J2413,J2413,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2414,J2414,J2414,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2415,J2415,J2415,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J2416,J2416,J2416,exact_normalized_queue_id,1.0,accepted,125.0,125.0,0.0,False
P::J2417,J2417,J2417,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2418,J2418,J2418,exact_normalized_queue_id,1.0,accepted,140.0,140.0,0.0,False
P::J2419,J2419,J2419,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2420,J2420,J2420,exact_normalized_queue_id,1.0,accepted,95.0,95.0,0.0,False
P::J2421,J2421,J2421,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2422,J2422,J2422,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2423,J2423,J2423,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2424,J2424,J2424,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2425,J2425,J2425,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2426,J2426,J2426,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2427,J2427,J2427,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2428,J2428,J2428,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2429,J2429,J2429,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J2430,J2430,J2430,exact_normalized_queue_id,1.0,accepted,80.0,80.0,0.0,False
P::J2431,J2431,J2431,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2432,J2432,J2432,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2433,J2433,J2433,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2434,J2434,J2434,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2435,J2435,J2435,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2436,J2436,J2436,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2437,J2437,J2437,exact_normalized_queue_id,1.0,accepted,175.0,175.0,0.0,False
P::J2438,J2438,J2438,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2439,J2439,J2439,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J2440,J2440,J2440,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2441,J2441,J2441,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J2442,J2442,J2442,exact_normalized_queue_id,1.0,accepted,84.0,84.0,0.0,False
P::J2443,J2443,J2443,exact_normalized_queue_id,1.0,accepted,500.0,500.0,0.0,False
P::J2444,J2444,J2444,exact_normalized_queue_id,1.0,accepted,220.0,220.0,0.0,False
P::J2445,J2445,J2445,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J2446,J2446,J2446,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2447,J2447,J2447,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2448,J2448,J2448,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2449,J2449,J2449,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2450,J2450,J2450,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2451,J2451,J2451,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2452,J2452,J2452,exact_normalized_queue_id,1.0,accepted,500.0,500.0,0.0,False
P::J2453,J2453,J2453,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2454,J2454,J2454,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2455,J2455,J2455,exact_normalized_queue_id,1.0,accepted,92.0,92.0,0.0,False
P::J2456,J2456,J2456,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J2457,J2457,J2457,exact_normalized_queue_id,1.0,accepted,40.0,40.0,0.0,False
P::J2458,J2458,J2458,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2459,J2459,J2459,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2460,J2460,J2460,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2461,J2461,J2461,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2462,J2462,J2462,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2463,J2463,J2463,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2464,J2464,J2464,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2465,J2465,J2465,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2466,J2466,J2466,exact_normalized_queue_id,1.0,accepted,130.0,130.0,0.0,False
P::J2467,J2467,J2467,exact_normalized_queue_id,1.0,accepted,105.0,105.0,0.0,False
P::J2468,J2468,J2468,exact_normalized_queue_id,1.0,accepted,130.0,130.0,0.0,False
P::J2469,J2469,J2469,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2470,J2470,J2470,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2471,J2471,J2471,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2472,J2472,J2472,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2473,J2473,J2473,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2474,J2474,J2474,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J2475,J2475,J2475,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2476,J2476,J2476,exact_normalized_queue_id,0.9,accepted,150.0,150.0,0.0,False
P::J2477,J2477,J2477,exact_normalized_queue_id,1.0,accepted,600.0,600.0,0.0,False
P::J2478,J2478,J2478,exact_normalized_queue_id,1.0,accepted,550.0,550.0,0.0,False
P::J2479,J2479,J2479,exact_normalized_queue_id,1.0,accepted,140.0,140.0,0.0,False
P::J2480,J2480,J2480,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J2481,J2481,J2481,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2482,J2482,J2482,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2483,J2483,J2483,exact_normalized_queue_id,1.0,accepted,105.0,105.0,0.0,False
P::J2484,J2484,J2484,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2485,J2485,J2485,exact_normalized_queue_id,0.99,accepted,200.0,180.0,20.0,True
P::J2486,J2486,J2486,exact_normalized_queue_id,0.9425,accepted,200.0,85.0,115.0,True
P::J2487,J2487,J2487,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2488,J2488,J2488,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2489,J2489,J2489,exact_normalized_queue_id,1.0,accepted,140.0,140.0,0.0,False
P::J2490,J2490,J2490,exact_normalized_queue_id,1.0,accepted,125.0,125.0,0.0,False
P::J2491,J2491,J2491,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2492,J2492,J2492,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2493,J2493,J2493,exact_normalized_queue_id,1.0,accepted,184.0,184.0,0.0,False
P::J2494,J2494,J2494,exact_normalized_queue_id,1.0,accepted,178.0,178.0,0.0,False
P::J2495,J2495,J2495,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2496,J2496,J2496,exact_normalized_queue_id,1.0,accepted,400.0,400.0,0.0,False
P::J2497,J2497,J2497,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2498,J2498,J2498,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J2499,J2499,J2499,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2500,J2500,J2500,exact_normalized_queue_id,1.0,accepted,175.0,175.0,0.0,False
P::J2501,J2501,J2501,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2502,J2502,J2502,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2503,J2503,J2503,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2504,J2504,J2504,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2505,J2505,J2505,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J2506,J2506,J2506,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2507,J2507,J2507,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J2508,J2508,J2508,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2509,J2509,J2509,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2510,J2510,J2510,exact_normalized_queue_id,1.0,accepted,350.0,350.0,0.0,False
P::J2511,J2511,J2511,exact_normalized_queue_id,1.0,accepted,85.0,85.0,0.0,False
P::J2512,J2512,J2512,exact_normalized_queue_id,1.0,accepted,173.0,173.0,0.0,False
P::J2513,J2513,J2513,exact_normalized_queue_id,1.0,accepted,220.0,220.0,0.0,False
P::J2514,J2514,J2514,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2515,J2515,J2515,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2516,J2516,J2516,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2517,J2517,J2517,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2518,J2518,J2518,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2519,J2519,J2519,exact_normalized_queue_id,1.0,accepted,600.0,600.0,0.0,False
P::J2520,J2520,J2520,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2521,J2521,J2521,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J2522,J2522,J2522,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2523,J2523,J2523,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J2524,J2524,J2524,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2525,J2525,J2525,exact_normalized_queue_id,0.9,accepted,175.0,175.0,0.0,False
P::J2526,J2526,J2526,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2527,J2527,J2527,exact_normalized_queue_id,1.0,accepted,140.0,140.0,0.0,False
P::J2528,J2528,J2528,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2529,J2529,J2529,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2530,J2530,J2530,exact_normalized_queue_id,1.0,accepted,170.0,170.0,0.0,False
P::J2531,J2531,J2531,exact_normalized_queue_id,1.0,accepted,140.0,140.0,0.0,False
P::J2532,J2532,J2532,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2533,J2533,J2533,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2534,J2534,J2534,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2535,J2535,J2535,exact_normalized_queue_id,1.0,accepted,210.0,210.0,0.0,False
P::J2536,J2536,J2536,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2537,J2537,J2537,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2538,J2538,J2538,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2539,J2539,J2539,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2540,J2540,J2540,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2541,J2541,J2541,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J2542,J2542,J2542,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2543,J2543,J2543,exact_normalized_queue_id,1.0,accepted,175.0,175.0,0.0,False
P::J2544,J2544,J2544,exact_normalized_queue_id,1.0,accepted,95.0,95.0,0.0,False
P::J2545,J2545,J2545,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2546,J2546,J2546,exact_normalized_queue_id,1.0,accepted,185.0,185.0,0.0,False
P::J2547,J2547,J2547,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2548,J2548,J2548,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J2549,J2549,J2549,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J2550,J2550,J2550,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J2551,J2551,J2551,exact_normalized_queue_id,1.0,accepted,110.0,110.0,0.0,False
P::J2552,J2552,J2552,exact_normalized_queue_id,1.0,accepted,80.0,80.0,0.0,False
P::J2553,J2553,J2553,exact_normalized_queue_id,1.0,accepted,210.0,210.0,0.0,False
P::J2554,J2554,J2554,exact_normalized_queue_id,1.0,accepted,220.0,220.0,0.0,False
P::J2555,J2555,J2555,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2556,J2556,J2556,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2557,J2557,J2557,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2558,J2558,J2558,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2559,J2559,J2559,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2560,J2560,J2560,exact_normalized_queue_id,1.0,accepted,130.0,130.0,0.0,False
P::J2561,J2561,J2561,exact_normalized_queue_id,1.0,accepted,153.0,153.0,0.0,False
P::J2562,J2562,J2562,exact_normalized_queue_id,1.0,accepted,80.0,80.0,0.0,False
P::J2563,J2563,J2563,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2564,J2564,J2564,exact_normalized_queue_id,0.9,accepted,18.9,18.9,0.0,False
P::J2565,J2565,J2565,exact_normalized_queue_id,1.0,accepted,265.0,265.0,0.0,False
P::J2566,J2566,J2566,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2567,J2567,J2567,exact_normalized_queue_id,1.0,accepted,240.0,240.0,0.0,False
P::J2568,J2568,J2568,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J2569,J2569,J2569,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2570,J2570,J2570,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2571,J2571,J2571,exact_normalized_queue_id,1.0,accepted,176.6,176.6,0.0,False
P::J2572,J2572,J2572,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2573,J2573,J2573,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2574,J2574,J2574,exact_normalized_queue_id,0.9,accepted,172.0,172.0,0.0,False
P::J2575,J2575,J2575,exact_normalized_queue_id,1.0,accepted,198.0,198.0,0.0,False
P::J2576,J2576,J2576,exact_normalized_queue_id,1.0,accepted,164.1,164.1,0.0,False
P::J2577,J2577,J2577,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2578,J2578,J2578,exact_normalized_queue_id,1.0,accepted,180.0,180.0,0.0,False
P::J2579,J2579,J2579,exact_normalized_queue_id,1.0,accepted,362.0,362.0,0.0,False
P::J2580,J2580,J2580,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2581,J2581,J2581,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J2582,J2582,J2582,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2583,J2583,J2583,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J2584,J2584,J2584,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2585,J2585,J2585,exact_normalized_queue_id,1.0,accepted,240.0,240.0,0.0,False
P::J2586,J2586,J2586,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2587,J2587,J2587,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2588,J2588,J2588,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J2589,J2589,J2589,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2590,J2590,J2590,exact_normalized_queue_id,1.0,accepted,500.0,500.0,0.0,False
P::J2591,J2591,J2591,exact_normalized_queue_id,0.9,accepted,500.0,500.0,0.0,False
P::J2592,J2592,J2592,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J2593,J2593,J2593,exact_normalized_queue_id,0.9,accepted,140.0,140.0,0.0,False
P::J2594,J2594,J2594,exact_normalized_queue_id,1.0,accepted,650.0,650.0,0.0,False
P::J2595,J2595,J2595,exact_normalized_queue_id,1.0,accepted,650.0,650.0,0.0,False
P::J2596,J2596,J2596,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2597,J2597,J2597,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2598,J2598,J2598,exact_normalized_queue_id,1.0,accepted,198.0,198.0,0.0,False
P::J2599,J2599,J2599,exact_normalized_queue_id,1.0,accepted,216.0,216.0,0.0,False
P::J2600,J2600,J2600,exact_normalized_queue_id,1.0,accepted,245.0,245.0,0.0,False
P::J2601,J2601,J2601,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2602,J2602,J2602,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J2603,J2603,J2603,exact_normalized_queue_id,1.0,accepted,320.0,320.0,0.0,False
P::J2604,J2604,J2604,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2605,J2605,J2605,exact_normalized_queue_id,1.0,accepted,339.0,339.0,0.0,False
P::J2606,J2606,J2606,exact_normalized_queue_id,1.0,accepted,361.0,361.0,0.0,False
P::J2607,J2607,J2607,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2608,J2608,J2608,exact_normalized_queue_id,1.0,accepted,160.0,160.0,0.0,False
P::J2609,J2609,J2609,exact_normalized_queue_id,1.0,accepted,80.0,80.0,0.0,False
P::J2610,J2610,J2610,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2611,J2611,J2611,exact_normalized_queue_id,1.0,accepted,215.0,215.0,0.0,False
P::J2612,J2612,J2612,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2613,J2613,J2613,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2614,J2614,J2614,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J2615,J2615,J2615,exact_normalized_queue_id,0.9,accepted,145.0,145.0,0.0,False
P::J2616,J2616,J2616,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J2617,J2617,J2617,exact_normalized_queue_id,0.9,accepted,240.0,240.0,0.0,False
P::J2618,J2618,J2618,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J2619,J2619,J2619,exact_normalized_queue_id,0.9,accepted,140.0,140.0,0.0,False
P::J2620,J2620,J2620,exact_normalized_queue_id,1.0,accepted,164.0,164.0,0.0,False
P::J2621,J2621,J2621,exact_normalized_queue_id,1.0,accepted,115.0,115.0,0.0,False
P::J2622,J2622,J2622,exact_normalized_queue_id,1.0,accepted,107.0,107.0,0.0,False
P::J2623,J2623,J2623,exact_normalized_queue_id,1.0,accepted,125.0,125.0,0.0,False
P::J2624,J2624,J2624,exact_normalized_queue_id,1.0,accepted,450.0,450.0,0.0,False
P::J2625,J2625,J2625,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J2626,J2626,J2626,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J2627,J2627,J2627,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J2628,J2628,J2628,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J2629,J2629,J2629,exact_normalized_queue_id,1.0,accepted,175.0,175.0,0.0,False
